temperatureInfrastructureSensor1,temperatureInfrastructureSensor2,temperatureInfrastructureSensor3,externalTemperature,temperatureParcel,humidityInfrastructureSensor,currentClampValue,hvacStateOn,hvacStateValue,time
25.28002137,25.24528827,25.18675618,35,NULL,30.5,0,0,10,30
25.29077761,25.25506776,25.19528045,35,NULL,30.5,0,0,10,31
25.30152273,25.26486141,25.20384467,35,NULL,30.5,0,0,10,32
25.3122555,25.27466693,25.21244546,35,NULL,30.5,0,0,10,33
25.32297482,25.28448224,25.22107968,35,NULL,30.5,0,0,10,34
25.33367973,25.29430543,25.22974446,35,NULL,30.5,0,0,10,35
25.34436932,25.30413472,25.23843717,35,NULL,30.5,0,0,10,36
25.35504282,25.3139685,25.24715537,35,NULL,30.5,0,0,10,37
25.36569951,25.32380527,25.25589679,35,NULL,30.5,0,0,10,38
25.37633875,25.33364364,25.26465935,35,NULL,30.5,0,0,10,39
25.38695995,25.34348234,25.27344111,35,NULL,30.5,0,0,10,40
25.39756259,25.35332017,25.28224026,35,NULL,30.5,0,0,10,41
25.4081462,25.36315603,25.29105512,35,NULL,30.5,0,0,10,42
25.41871035,25.3729889,25.29988412,35,NULL,30.5,0,0,10,43
25.42925464,25.38281783,25.30872581,35,NULL,30.5,0,0,10,44
25.43977872,25.39264193,25.3175788,35,NULL,30.5,0,0,10,45
25.45028228,25.40246037,25.32644181,35,NULL,30.5,0,0,10,46
25.46076502,25.41227237,25.33531364,35,NULL,30.5,0,0,10,47
25.47122669,25.42207722,25.34419316,35,NULL,30.5,0,0,10,48
